Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
2,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Education,Public agency (Government),Management - Middle / Lower,Professor,Rent,71-80,No,2000000.0,45,,2000000.0,3.7,,60000.0,FI,Undecided,51-55,Increased my FI and/or RE number,,,,850000.0,0.0,47400.0,350000.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,,For an organization,,For myself,,Information Technology (incl. software engineering),Public corporation,Professional (licensed / certificated),Software Engineer,Own,81-90,No,3000000.0,16,,5000.0,3,,70000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,1051000.0,560000.0,139000.0,240000.0,2023
2,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,"Agriculture, Forestry, Fishing",Public corporation,Sales,,Own,51-60,No,1750000.0,75,,2000000.0,4,10000.0,82000.0,FI,Partially,36-40,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Transportation,Public corporation,Management - Middle / Lower,Risk Manager,Rent,21-30,No,2000000.0,7,,4000000.0,3,,100000.0,ChubbyFI,Undecided,46-50,No change,,,,143000.0,7000.0,111320.0,119250.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,1,For an organization,,For myself,,Healthcare,Public corporation,Consultant,Senior Manager,Rent,101-110,No,3000000.0,27,,5000000.0,4,60000.0,200000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,800000.0,0.0,462000.0,462000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,,,,Financial Services,Public corporation,Sales,Financial Advisor,Own,71-80,No,2500000.0,28,,2500000.0,3.5,,90000.0,FI,Undecided,51-55,Increased my FI and/or RE number,,,,885000.0,143000.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,,For an organization,,,,Manufacturing,Public corporation,Marketing,Product Manager,Own,71-80,No,2000000.0,55,,2500000.0,3,,55000.0,FI,No,41-45,No change,,,,1220000.0,365000.0,300000.0,300000.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,2,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Staff Software Engineer,Own,71-80,No,5000000.0,5,,5500000.0,3,,150000.0,ChubbyFI,Partially,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,964000.0,558227.0,0.0,360990.0,2023
1,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Software Engineer,Own,91-100,Yes,,,No,2500000.0,5,,50000.0,FI,Partially,41-45,Increased my FI and/or RE number,1000000.0,,,1211000.0,0.0,0.0,275000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,0,For an organization,,,,Education,Public agency (Government),Professional (licensed / certificated),Professor,Rent,81-90,No,5000000.0,6.5,,5000000.0,4,,200000.0,FatFI,Partially,51-55,No change,,,,415000.0,0.0,286100.0,300000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,2,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Site Reliability Engineer,Rent,91-100,No,5000000.0,10,,5500000.0,3.666,40000.0,200000.0,FI,Undecided,46-50,No change,,,,610000.0,51000.0,491000.0,491000.0,2023
2,No,United States Dollars (USD),36-40,"Single, never married",,,For an organization,,For myself,,Information Technology (incl. software engineering),Public agency (Government),Information technology,Professor,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),46-50,"Single, never married",,,,,,For an organization,"Arts, Entertainment, Recreation",Private corporation,Consultant,,Own,101-110,Yes,,,No,500000.0,3.75,150000.0,2000000.0,ChubbyFI,Partially,61-65,Increased my FI and/or RE number,3000000.0,,,4090000.0,397000.0,120000.0,40000.0,2023
1,Yes,United States Dollars (USD),31-35,Divorced,,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Middle / Lower,Software Manager,Own,81-90,No,3000000.0,75,,3000000.0,3.5,36000.0,85000.0,FI,Yes,36-40,Increased my FI and/or RE number,,,,2750000.0,9000.0,484100.0,500000.0,2023
1,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Public corporation,Professional (licensed / certificated),Counsel,Rent,81-90,No,5000000.0,34,,5000000.0,3,0.0,150000.0,ChubbyFI,Undecided,56-60,No change,,,,1700000.0,0.0,75000.0,150000.0,2023
2,Yes,Canadian Dollars (CAD),36-40,Married,2,0,For an organization,,,,Financial Services,Public corporation,Management - Middle / Lower,Accounting Manager,Own,71-80,No,1358024.4444444443,41,,1358024.4444444443,3.5,7407.407407407407,40740.74074074074,FI,Partially,46-50,No change,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Management - Upper,Head of Assessment Development,Rent,71-80,No,2000000.0,20,,2000000.0,4,30000.0,100000.0,FI,Yes,36-40,No change,,,,780000.0,394000.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Software Engineer,Own,71-80,No,1500000.0,30,,1500000.0,,20000.0,80000.0,,Partially,51-55,No change,,,,750000.0,350000.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",1,2,For an organization,,,,Retail,Private corporation,Management - Upper,Store Manager,Rent,71-80,No,2500000.0,4,,2500000.0,4,,120000.0,FI,Yes,46-50,Decreased my FI and/or RE number,,,,210000.0,0.0,0.0,95000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Software Engineer,Own,91-100,Yes,,,No,2500000.0,3.75,25000.0,80000.0,ChubbyFI,Partially,36-40,Increased my FI and/or RE number,1500000.0,,,2560000.0,875000.0,500000.0,500000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,1,2,For an organization,,,,Other Services,Private corporation,Management - Upper,,Rent,81-90,No,5000000.0,10,,5000000.0,4,50000.0,200000.0,FI,Undecided,51-55,Increased my FI and/or RE number,,,,510000.0,35000.0,19765.0,460000.0,2023
1,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Manufacturing,Private corporation,Professional (non-licensed),Engineer,Own,71-80,No,1250000.0,40,,1500000.0,3.5,20000.0,60000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,790000.0,280000.0,50000.0,115000.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Financial Services,Private corporation,Professional (non-licensed),Actuarial Assistant,Rent,71-80,No,1125000.0,9,,10000000.0,4,1000000.0,45000.0,FI,No,61-65,No change,,,,150737.0,8424.0,107107.0,107107.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Data Scientist,Rent,61-70,No,1200000.0,20,,1200000.0,4,,40000.0,FI,Undecided,41-45,No change,,,,259700.0,27000.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Energy,Public corporation,Management - Middle / Lower,Supervisor,Own,61-70,No,2000000.0,90,,,,,,FI,Yes,36-40,Increased my FI and/or RE number,,,,2160000.0,200000.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Customer service,Community Associate,Live with family or friends,91-100,No,1000000.0,15,,2000000.0,3,60000.0,90000.0,FI,Yes,46-50,Increased my FI and/or RE number,,,,151000.0,2500.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Customer service,Community Associate,Live with family or friends,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Customer service,Community Associate,Live with family or friends,91-100,No,1000000.0,15,,2000000.0,3,60000.0,90000.0,FI,Yes,46-50,Increased my FI and/or RE number,,,,151000.0,2500.0,49400.0,61200.0,2023
2,Yes,United States Dollars (USD),41-45,Married,2,,For an organization,,For myself,,Information Technology (incl. software engineering),Public corporation,Management - Middle / Lower,,Own,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,1,0,For myself,,,,Healthcare,Self-employed,Professional (licensed / certificated),Pathologist,Own,61-70,No,2500000.0,25,,5000000.0,3,80000.0,120000.0,FI,No,46-50,No change,,,,1229000.0,633000.0,490000.0,550000.0,2023
2,Yes,United States Dollars (USD),41-45,Divorced - Remarried,1,1,For an organization,For myself,,,Education,Public agency (Government),Professional (licensed / certificated),professor and clinical psychologist,Own,51-60,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,No,Canadian Dollars (CAD),41-45,Married,4,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),51-55,Widowed,,,For an organization,,,,Education,Public agency (Government),Professional (non-licensed),,Own,81-90,No,3000000.0,45,,3000000.0,4,,120000.0,ChubbyFI,Undecided,Undecided,No change,,,,2410000.0,225000.0,90000.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,1,2,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Resident Physician,Rent,81-90,No,5000000.0,13,,5000000.0,4,,200000.0,ChubbyFI,Partially,46-50,Increased my FI and/or RE number,,,,650000.0,0.0,271100.0,271100.0,2023
1,Yes,United States Dollars (USD),46-50,"In a relationship, but not married",,,,,,"For an organization,For myself",Manufacturing,Public corporation,Professional (non-licensed),Lab Technician,Own,71-80,Yes,,,Yes,,,,,,,,,650000.0,3.1,24000,1202000.0,70000.0,24000.0,6200.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Sr Software Development Manager,Rent,91-100,Yes,,,No,5000000.0,4,40000.0,150000.0,ChubbyFI,Undecided,41-45,No change,2000000.0,,,4302000.0,0.0,580450.0,598400.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,IT,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Own,81-90,No,3000000.0,50,,5000000.0,3,,100000.0,ChubbyFI,Partially,51-55,No change,,,,2189000.0,260000.0,100000.0,200000.0,2023
1,Yes,United States Dollars (USD),31-35,"Single, never married",,,For an organization,,,,Financial Services,Public corporation,Information technology,Application Specialist,Own,71-80,No,1500000.0,20,,1500000.0,3.5,15000.0,45000.0,FI,Yes,41-45,No change,,,,917000.0,275000.0,145000.0,145000.0,2023
2,Yes,United States Dollars (USD),36-40,Married,1,0,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Professional (non-licensed),"Software ""Engineer""",Own,81-90,Yes,,,No,60000000.0,3,40000.0,150000.0,Undecided,Undecided,Undecided,No change,3000000.0,,,5770000.0,1150000.0,150000.0,611500.0,2023
2,Yes,United States Dollars (USD),41-45,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Middle / Lower,"Senior Manager, Technical Operations",Own,71-80,No,1500000.0,24,,1500000.0,4,,60000.0,Undecided,Undecided,Undecided,No change,,,,726462.0,284413.0,188214.0,276793.0,2023
1,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Utilities,Public agency (Government),Professional (licensed / certificated),,Own,81-90,Yes,,,No,800000.0,4,30000.0,64000.0,Barista / Coast FI,Partially,36-40,No change,500000.0,,,1750000.0,321000.0,60000.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Senior Developer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,1,For an organization,,,,Engineering (NOT software),Private corporation,Professional (licensed / certificated),Senior Materials Engineering Manager,Own,61-70,No,2300000.0,3,,6000000.0,4,,60000.0,ChubbyFI,No,61-65,Increased my FI and/or RE number,,,,549500.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),41-45,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Upper,,Own,,Yes,,,No,,5,1500.0,2500.0,LeanFI,Undecided,46-50,No change,900000.0,,,1050000.0,150000.0,0.0,310000.0,2023
1,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Public corporation,Consultant,Consulting Manager,Rent,21-30,No,3000000.0,60,,4000000.0,4,10000.0,100000.0,Barista / Coast FI,Partially,51-55,Increased my FI and/or RE number,,,,1715000.0,0.0,75000.0,190000.0,2023
1,Yes,United States Dollars (USD),51-55,"Single, never married",1,0,For an organization,,,,Education,Nonprofit corporation,Other (Please specify) - Professor,Professor,Own,81-90,No,1700000.0,56,,1700000.0,4,,66000.0,FI,Yes,61-65,No change,,,,1461000.0,0.0,30000.0,0.0,2023
1,Yes,United States Dollars (USD),56-60,Married,2,0,,,,"For an organization,For myself",,Public corporation,Management - Upper,,Own,121-130,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,3,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Technical Services,Rent,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Product,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),41-45,"Single, never married",,,,,,For an organization,Engineering (NOT software),Public corporation,Other (Please specify) - Engineer,Engineer,Own,61-70,Yes,,,Yes,,,,,,,,,895000.0,3.0,27142,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,2,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Rent,81-90,No,4000000.0,,,4000000.0,3,,70000.0,ChubbyFI,Yes,36-40,,,,,186200.0,0.0,147600.0,237000.0,2023
2,No,Euros (EUR),31-35,Married,2,0,,For an organization,,,Financial Services,Private corporation,Professional (licensed / certificated),Legal counsel,Own,61-70,No,1082251.0822510822,50,,1298701.2987012987,3.75,32467.532467532466,43290.043290043286,FI,Undecided,46-50,No change,,,,1136363.6363636362,324675.32467532466,43290.043290043286,86580.08658008657,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Retail,Private corporation,Management - Middle / Lower,Pricing Analyst Team Manager,Own,71-80,No,1000000.0,15,,100.0,5,,50000.0,Barista / Coast FI,Partially,56-60,No change,,,,691000.0,268000.0,66100.0,86100.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,,For an organization,,,,Education,Public agency (Government),Information technology,,Rent,61-70,No,2500000.0,45,,2500000.0,3,85000.0,65000.0,,Yes,51-55,,,,,1050000.0,0.0,97200.0,106700.0,2023
