Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
1,Yes,USD,21-25,"Single, never married",,,,,,,,,,,Live with family or friends,,No,,,,,,,,Barista / Coast FI,Partially,51-55,,,,,0.0,36000.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,For myself,,,,,,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,46-50,Married,,,,,,,Healthcare,Private corporation,Professional (licensed / certificated),Insurance Coder,Own,51-60,Yes,,,Yes,,,,,,,,,1500000.0,3.3,60000.0,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),teacher,Rent,81-90,No,2500000.0,17.0,,2500000.0,4.0,,100000.0,ChubbyFI,Yes,51-55,No change,,,,408000.0,25000.0,80000.0,150000.0,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Rent,81-90,No,3000000.0,10.0,,,,15000.0,60000.0,Don't Understand,Undecided,61-65,Increased my FI and/or RE number,,,,300000.0,0.0,92500.0,92500.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,Public Administration (Civilian Government),Public corporation,Administrative staff,Admin,Rent,91-100,No,2000000.0,23.0,,4000000.0,3.5,160000.0,100000.0,ChubbyFI,Partially,41-45,No change,,,,860000.0,32000.0,85000.0,550000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,1.0,For an organization,,,,,,,,Rent,71-80,No,2500000.0,20.0,,55.0,0.3,,50000.0,ChubbyFI,Partially,46-50,Increased my FI and/or RE number,,,,482000.0,0.0,0.0,155000.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,41-45,Married,,,For an organization,,,,Public Administration (Civilian Government),Public agency,Professional (licensed / certificated),Geologist,Own,61-70,Yes,,,No,2500000.0,3.33,36000.0,70000.0,FI,Undecided,41-45,Increased my FI and/or RE number,1500000.0,,,1995000.0,0.0,175000.0,175000.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Real Estate,Nonprofit corporation,Professional (non-licensed),Learning & Development,Rent,71-80,No,2171422.0,79.0,,3158583.0,3.5,,110550.0,ChubbyFI,Undecided,46-50,No change,,,,1804000.0,0.0,565000.0,565000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,81-90,No,1800000.0,25.0,,2500000.0,4.0,70000.0,70000.0,FI,Undecided,41-45,No change,,,,776000.0,170000.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,1000000.0,40.0,,1500000.0,3.0,6000.0,30000.0,Barista / Coast FI,Partially,36-40,No change,,,,470000.0,0.0,218700.0,220000.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,,,,,,,,LeanFI,Undecided,26-30,No change,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Assistant Professor,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),,Own,61-70,No,2000000.0,25.0,,2000000.0,4.0,100000.0,80000.0,FatFI,Partially,51-55,Increased my FI and/or RE number,,,,1156000.0,200000.0,200000.0,200000.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,"Arts, Entertainment, Recreation",Self-employed,Professional (non-licensed),Artist,Rent,71-80,No,3000000.0,10.0,,3000000.0,4.0,,0.0,ChubbyFI,Yes,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,236000.0,5000.0,0.0,178000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Information Technology,Public corporation,Sales,District Manager,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,No,1000000.0,40.0,,1000000.0,4.0,,40000.0,FI,Yes,36-40,No change,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,No,1000000.0,35.0,,1000000.0,4.0,,40000.0,FI,Yes,36-40,No change,,,,578000.0,160000.0,125000.0,125000.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,,,Professional & Business Services,Private corporation,Sales,Senior Account Manager,Own,71-80,No,2000000.0,0.45,,2500000.0,0.04,20000.0,80000.0,FI,No,41-45,Increased my FI and/or RE number,,,,1232000.0,215000.0,80000.0,250000.0,2021
1,No,CAD,31-35,"Single, never married",,2.0,For an organization,,For myself,,,,,,Rent,61-70,No,400378.7878787879,68.6,,800756.7783094099,4.0,11961.722488038278,43859.649122807015,FI,Partially,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,274524.72089314193,0.0,81130.78149920255,81068.58054226475,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Information Technology,Private corporation,Information technology,Manager,Own,81-90,No,4000000.0,79.0,,5000000.0,3.0,40000.0,150000.0,ChubbyFI,No,51-55,No change,,,,3969548.0,84222.0,352254.0,363806.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Engineering,Private corporation,Information technology,Senior Product Manager,Rent,91-100,No,4000000.0,10.0,,,4.0,,,ChubbyFI,Partially,36-40,Decreased my FI and/or RE number,,,,818000.0,230000.0,0.0,260000.0,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,No,5000000.0,2.0,,10000000.0,3.0,50000.0,150000.0,FatFI,No,46-50,No change,,,,88000.0,45000.0,20000.0,82000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Information Technology,Public corporation,Sales,District Manager,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Information Technology,Public corporation,Sales,District Manager,Own,61-70,No,3000000.0,33.0,,4000000.0,3.0,,100000.0,FatFI,No,46-50,Increased my FI and/or RE number,,,,1798549.0,192695.0,300000.0,300000.0,2021
2,No,CAD,31-35,Married,2.0,0.0,For an organization,,,,Healthcare,Public corporation,Professional (licensed / certificated),,Own,71-80,No,2392344.4976076554,60.0,,3987240.8293460924,3.0,47846.88995215311,79744.81658692185,FI,No,46-50,No change,,,,2998405.103668262,422647.5279106858,223285.48644338117,223285.48644338117,2021
1,Yes,USD,36-40,"In a relationship, but not married",,,For an organization,,,,,,,,Own,81-90,No,2500000.0,15.0,,2500000.0,3.0,80000.0,65000.0,FI,Partially,51-55,Increased my FI and/or RE number,,,,824723.0,308634.0,93835.0,93862.0,2021
2,Yes,USD,26-30,Married,1.0,4.0,For an organization,,,,Other Services,Private corporation,Professional (non-licensed),Research scientist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,1.0,4.0,For an organization,,,,Other Services,Private corporation,Professional (non-licensed),Research Scientist,Own,71-80,No,2250000.0,8.0,,4000000.0,4.0,90000.0,90000.0,Barista / Coast FI,Undecided,56-60,No change,,,,616000.0,165000.0,94220.0,120000.0,2021
2,Yes,USD,41-45,Married,,,For an organization,,,,Media,Private corporation,Marketing,Owner,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,1250000.0,30.0,,1500000.0,3.25,24000.0,40000.0,FI,Partially,41-45,No change,,,,672000.0,207000.0,89100.0,94000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,2000000.0,23.0,,2500000.0,3.2,24000.0,65000.0,FI,Partially,46-50,No change,,,,463100.0,0.0,122608.0,122608.0,2021
2,Yes,USD,41-45,Married,,,For an organization,,,,Public Administration (Civilian Government),Nonprofit corporation,Program staff,,Own,,No,3000000.0,30.0,,3000000.0,,,100000.0,FI,Undecided,56-60,No change,,,,1777000.0,350000.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,For myself,Education,Public agency,Management - Middle / Lower,no,Rent,81-90,No,5000000.0,50.0,,5000000.0,2.0,2000.0,100000.0,ChubbyFI,Yes,36-40,No change,,,,600000.0,0.0,0.0,0.0,2021
1,No,CAD,21-25,"In a relationship, but not married",,,,,,,,,,,Rent,,No,797448.1658692185,,,,4.0,,,LeanFI,Yes,36-40,Increased my FI and/or RE number,,,,39872.408293460925,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,2000000.0,18.0,,3000000.0,3.7,,45000.0,ChubbyFI,Undecided,31-35,No change,,,,417455.0,50700.0,283928.0,283928.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,For myself,Education,Public agency,Management - Middle / Lower,Assistant Director,Rent,91-100,No,5000000.0,10.0,,50.0,2.0,24000.0,100000.0,ChubbyFI,Yes,46-50,No change,,,,745000.0,50000.0,650000.0,650000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,61-70,No,950000.0,19.0,,1000000.0,3.5,,35000.0,FI,Yes,41-45,No change,,,,466900.0,93500.0,71700.0,110000.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,No,2500000.0,2.0,,2500000.0,4.0,,50000.0,ChubbyFI,No,61-65,No change,,,,60100.0,130000.0,0.0,70000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,1500000.0,70.0,,150000.0,4.0,12000.0,40000.0,FI,Undecided,36-40,"Increased my FI and/or RE number,Increased my planned RE date",,,,1060000.0,14000.0,281400.0,300000.0,2021
2,Yes,USD,31-35,"Single, never married",,2.0,For myself,For an organization,,,Retail,Public corporation,Management - Middle / Lower,Human Resources Specialist,Own,71-80,Yes,,,No,8000000.0,3.5,50000.0,125000.0,ChubbyFI,No,51-55,Increased my FI and/or RE number,1000000.0,,,1350000.0,210000.0,338300.0,386000.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,"Arts, Entertainment, Recreation",Public corporation,Professional (licensed / certificated),Legal Officer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,For myself,,,,,,,Own,51-60,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,No,1200000.0,18.0,,,4.0,18000.0,24000.0,Undecided,Partially,26-30,No change,,,,233500.0,2300.0,136231.0,138645.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Natural Resources,Private corporation,Administrative staff,Finance,Own,81-90,No,5000000.0,66.0,,5000000.0,4.0,,150000.0,FI,Undecided,41-45,No change,,,,3730000.0,1400000.0,219000.0,378000.0,2021
2,No,CAD,41-45,Married,3.0,0.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher librarian,Own,71-80,No,1594896.331738437,45.0,,1594896.331738437,4.0,27910.685805422647,47846.88995215311,ChubbyFI,Partially,51-55,No change,,,,2049441.7862838916,191387.55980861245,223285.48644338117,223285.48644338117,2021
2,No,CAD,26-30,Married,,,For an organization,,,,Engineering,Public corporation,Professional (licensed / certificated),Project Engineer,Rent,71-80,No,1196172.2488038277,33.0,,1594896.331738437,3.5,5980.861244019139,47846.88995215311,FI,Partially,36-40,No change,,,,378787.8787878788,31897.92663476874,54226.47527910686,195374.80063795854,2021
2,Yes,USD,26-30,"Single, never married",,,For an organization,,,,Engineering,Private corporation,Professional (non-licensed),Engineer,Live with family or friends,71-80,No,1800000.0,30.0,,1800000.0,4.0,12000.0,60000.0,FI,Undecided,41-45,No change,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Manufacturing,Private corporation,Management - Upper,Director of Operations,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Manufacturing,Private corporation,Management - Upper,Director of Operations,Own,71-80,No,5000000.0,14.0,,7000000.0,4.0,,80000.0,FatFI,No,46-50,Increased my FI and/or RE number,,,,1928000.0,250000.0,294849.0,294849.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Nomadic,71-80,No,2000000.0,10.0,,2000000.0,4.0,15000.0,65000.0,FI,Yes,36-40,No change,,,,220980.0,0.0,97748.0,116562.0,2021
1,Yes,USD,36-40,"Single, never married",,,For an organization,,,,,,,,Own,61-70,No,750000.0,40.0,,1000000.0,3.5,,30000.0,Barista / Coast FI,Partially,51-55,Increased my FI and/or RE number,,,,675000.0,175000.0,82788.0,82800.0,2021
1,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,750000.0,4.0,,1250000.0,3.0,,25000.0,ChubbyFI,Partially,46-50,Increased my FI and/or RE number,,,,19000.0,81700.0,82968.0,83000.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Professional & Business Services,Private corporation,Information technology,CRM Admin,Rent,71-80,No,4000000.0,44.0,,10000000.0,3.5,,150000.0,ChubbyFI,No,51-55,No change,,,,2015000.0,124000.0,122000.0,418000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,For myself,For an organization,,,,,,Rent,1-20,No,,,,,,,,Don't Understand,Partially,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,26000.0,3000.0,42485.0,132000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,61-70,No,850000.0,75.0,,1500000.0,2.5,12000.0,45000.0,FI,Partially,36-40,No change,,,,1295000.0,472000.0,129300.0,140000.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Other Services,Nonprofit corporation,Management - Middle / Lower,Director,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,0.0,For an organization,,,,Other Services,Nonprofit corporation,Management - Middle / Lower,Director,Own,61-70,No,1200000.0,25.0,,1200000.0,4.0,36000.0,48000.0,FI,Partially,41-45,No change,,,,609050.0,280000.0,124800.0,190000.0,2021
2,No,CAD,36-40,Married,2.0,0.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Registered Nurse,Own,71-80,No,797448.1658692185,5.0,,797448.1658692185,7.0,44657.09728867624,47846.88995215311,FI,Yes,51-55,No change,,,,280303.0303030303,21531.1004784689,123604.46570972887,123604.46570972887,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Media,Private corporation,Management - Middle / Lower,Managing consultant,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"In a relationship, but not married",,2.0,For an organization,,For myself,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,USD,46-50,"Single, never married",,,For an organization,,,,,,,,Own,81-90,Yes,,,No,1450000.0,3.5,280000.0,42000.0,FI,Yes,46-50,No change,1300000.0,,,1280000.0,0.0,27000.0,130000.0,2021
1,Yes,USD,46-50,Married,2.0,0.0,For an organization,,,,,,,,Own,91-100,No,2500000.0,60.0,,2500000.0,3.5,118000.0,75000.0,FI,Yes,56-60,Increased my FI and/or RE number,,,,2500000.0,0.0,80000.0,130000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Engineering,Private corporation,Consultant,Project Manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,91-100,No,6000000.0,5.0,,4000000.0,3.5,,200000.0,ChubbyFI,Undecided,51-55,No change,,,,0.0,0.0,0.0,350000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Own,91-100,No,3000000.0,8.0,,5000000.0,3.0,100000.0,75000.0,ChubbyFI,Yes,31-35,Increased my FI and/or RE number,,,,375000.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,For myself,,,,,,,Rent,81-90,No,2000000.0,15.0,,2000000.0,3.5,30000.0,100000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,270000.0,12000.0,119500.0,160000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Engineering,Public corporation,Information technology,Principal Electrical Engineer,Own,61-70,No,2500000.0,65.0,,2500000.0,3.0,20000.0,60000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,1940000.0,110000.0,190500.0,190000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,2.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Engineering,Private corporation,Marketing,1st Assistant Engineer,Own,81-90,No,500000.0,60.0,,2500000.0,4.0,60000.0,75000.0,ChubbyFI,Partially,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,1365000.0,282000.0,200000.0,200000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,61-70,No,1500000.0,33.0,,1500000.0,3.0,,45000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,500000.0,0.0,10000.0,110300.0,2021
2,Yes,USD,51-55,Married,,,For an organization,,,,Public Administration (Civilian Government),Public agency,Management - Middle / Lower,SPA,Own,121-130,No,1500000.0,85.0,,1500000.0,4.0,65000.0,36000.0,Don't Understand,Yes,56-60,Increased my FI and/or RE number,,,,1480000.0,95000.0,89600.0,155000.0,2021
1,No,EUR,31-35,"In a relationship, but not married",1.0,0.0,For an organization,,,,,,,,Rent,51-60,No,1685579.196217494,17.53,,1685579.196217494,3.0,886.5248226950355,47281.32387706856,FI,Yes,41-45,Increased my FI and/or RE number,,,,260638.29787234042,0.0,114302.60047281324,126950.35460992908,2021
2,Yes,USD,26-30,Married,2.0,0.0,For an organization,,,,Real Estate,Private corporation,Marketing,Architectural Content Marketer,Rent,41-50,No,1000000.0,0.06,,800000.0,4.0,,35000.0,Barista / Coast FI,Partially,36-40,No change,,,,60000.0,1500.0,25000.0,65000.0,2021
1,Yes,USD,31-35,"Single, never married",,2.0,For an organization,,,,,,,,Own,61-70,No,1000000.0,25.0,,1500000.0,4.0,60000.0,60000.0,FI,No,41-45,No change,,,,711500.0,263000.0,99600.0,100000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,,3.0,For an organization,,,,,,,,Own,71-80,No,2000000.0,5.0,,3000000.0,4.0,50000.0,150000.0,FI,Partially,56-60,"Increased my FI and/or RE number,Increased my planned RE date",,,,1028000.0,540000.0,125000.0,125000.0,2021
2,Yes,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,81-90,No,1400000.0,71.0,,1400000.0,4.0,,45000.0,FI,Partially,36-40,Increased my planned RE date,,,,1228544.0,290000.0,188408.0,188408.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Own,91-100,No,3000000.0,8.0,,5000000.0,3.0,200000.0,140000.0,ChubbyFI,Partially,31-35,Increased my FI and/or RE number,,,,330000.0,0.0,56200.0,325000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Financial Services,Private corporation,Consultant,,Live with family or friends,71-80,No,1500000.0,45.0,,2000000.0,,25000.0,50000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,655000.0,0.0,0.0,195000.0,2021
2,Yes,USD,21-25,Married,,2.0,For an organization,,,,Financial Services,Public corporation,Consultant,Workday Analyst,Own,71-80,No,2500000.0,3.2,,2500000.0,4.0,30000.0,120000.0,ChubbyFI,Undecided,46-50,No change,,,,554129.0,321000.0,34657.0,180000.0,2021
2,Yes,USD,31-35,Married,3.0,1.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Own,61-70,No,3180000.0,9.0,,4850000.0,3.5,36000.0,150000.0,ChubbyFI,Partially,56-60,"Increased my FI and/or RE number,Increased my planned RE date",,,,691000.0,216517.0,252343.0,219889.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,,,,,,,,FI,Partially,41-45,,,,,30500.0,0.0,72000.0,72000.0,2021
1,Yes,USD,36-40,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Own,71-80,No,3000000.0,30.0,,3000000.0,3.0,25000.0,110000.0,FI,Yes,51-55,No change,,,,1085000.0,40000.0,170000.0,170000.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Manufacturing,Private corporation,Management - Middle / Lower,Production Manager,Own,71-80,No,2000000.0,17.5,,2000000.0,3.5,30000.0,65000.0,FI,Partially,46-50,No change,,,,639000.0,250000.0,175000.0,175000.0,2021
